date,day_name,city,movie_title,cinema_name,time,format,language,event_type,scraped_at
2026-05-21,czwartek,warszawa,Billie Eilish - Hit Me Hard and Soft: The Tour,Cinema City Warszawa Galeria Mokotów,17:50,,,regular,2026-05-21T11:28:12.716805
2026-05-21,czwartek,warszawa,Billie Eilish - Hit Me Hard and Soft: The Tour,Cinema City Warszawa Galeria Mokotów,20:30,,,regular,2026-05-21T11:28:12.716805
2026-05-21,czwartek,warszawa,Billie Eilish - Hit Me Hard and Soft: The Tour,Cinema City Warszawa Galeria Północna,11:30,,,regular,2026-05-21T11:28:12.716805
2026-05-21,czwartek,warszawa,Billie Eilish - Hit Me Hard and Soft: The Tour,Cinema City Warszawa Galeria Północna,14:10,,,regular,2026-05-21T11:28:12.716805
2026-05-21,czwartek,warszawa,Billie Eilish - Hit Me Hard and Soft: The Tour,Cinema City Warszawa Galeria Północna,16:50,,,regular,2026-05-21T11:28:12.716805
2026-05-21,czwartek,warszawa,Billie Eilish - Hit Me Hard and Soft: The Tour,Cinema City Warszawa Galeria Północna,19:30,,,regular,2026-05-21T11:28:12.716805
2026-05-21,czwartek,warszawa,Billie Eilish - Hit Me Hard and Soft: The Tour,Cinema City Warszawa Galeria Północna,22:00,,,regular,2026-05-21T11:28:12.716805
2026-05-21,czwartek,warszawa,Billie Eilish - Hit Me Hard and Soft: The Tour,Cinema City Warszawa Promenada,11:30,,,regular,2026-05-21T11:28:12.716805
2026-05-21,czwartek,warszawa,Billie Eilish - Hit Me Hard and Soft: The Tour,Cinema City Warszawa Promenada,14:10,,,regular,2026-05-21T11:28:12.716805
2026-05-21,czwartek,warszawa,Billie Eilish - Hit Me Hard and Soft: The Tour,Cinema City Warszawa Promenada,16:50,,,regular,2026-05-21T11:28:12.716805
2026-05-21,czwartek,warszawa,Billie Eilish - Hit Me Hard and Soft: The Tour,Cinema City Warszawa Promenada,19:30,,,regular,2026-05-21T11:28:12.716805
2026-05-21,czwartek,warszawa,Billie Eilish - Hit Me Hard and Soft: The Tour,Cinema City Warszawa Sadyba,12:50,,,regular,2026-05-21T11:28:12.716805
2026-05-21,czwartek,warszawa,Billie Eilish - Hit Me Hard and Soft: The Tour,Cinema City Warszawa Sadyba,16:20,,,regular,2026-05-21T11:28:12.716805
2026-05-21,czwartek,warszawa,Billie Eilish - Hit Me Hard and Soft: The Tour,Helios Warszawa Blue City,17:45,,,regular,2026-05-21T11:28:12.716805
2026-05-21,czwartek,warszawa,Billie Eilish - Hit Me Hard and Soft: The Tour,Helios Warszawa Blue City,21:10,,,regular,2026-05-21T11:28:12.716805
2026-05-21,czwartek,warszawa,Billie Eilish - Hit Me Hard and Soft: The Tour,Multikino Atrium Reduta w Warszawie,17:30,,,regular,2026-05-21T11:28:12.716805
2026-05-21,czwartek,warszawa,Billie Eilish - Hit Me Hard and Soft: The Tour,Multikino Młociny,14:55,,,regular,2026-05-21T11:28:12.716805
2026-05-21,czwartek,warszawa,Billie Eilish - Hit Me Hard and Soft: The Tour,Multikino Młociny,17:00,,,regular,2026-05-21T11:28:12.716805
2026-05-21,czwartek,warszawa,Billie Eilish - Hit Me Hard and Soft: The Tour,Multikino Targówek,12:00,,,regular,2026-05-21T11:28:12.716805
2026-05-21,czwartek,warszawa,Billie Eilish - Hit Me Hard and Soft: The Tour,Multikino Targówek,14:10,,,regular,2026-05-21T11:28:12.716805
2026-05-21,czwartek,warszawa,Billie Eilish - Hit Me Hard and Soft: The Tour,Multikino Targówek,19:30,,,regular,2026-05-21T11:28:12.716805
2026-05-21,czwartek,warszawa,Billie Eilish - Hit Me Hard and Soft: The Tour,Multikino Wola,17:55,,,regular,2026-05-21T11:28:12.716805
2026-05-21,czwartek,warszawa,Billie Eilish - Hit Me Hard and Soft: The Tour,Multikino Złote Tarasy,14:05,,,regular,2026-05-21T11:28:12.716805
2026-05-21,czwartek,warszawa,Billie Eilish - Hit Me Hard and Soft: The Tour,Multikino Złote Tarasy,16:40,,,regular,2026-05-21T11:28:12.716805
2026-05-21,czwartek,warszawa,Caravaggio: Na tropie arcydzieła,Kinokawiarnia Stacja Falenica w Warszawie,14:45,,,regular,2026-05-21T11:28:12.716805
2026-05-21,czwartek,warszawa,Chronologia wody,Kino - Dom Kultury Kadr w Warszawie,19:00,,,regular,2026-05-21T11:28:12.716805
2026-05-21,czwartek,warszawa,Chronologia wody,Kino Iluzjon - Muzeum Sztuki Filmowej w Warszawie,20:00,,,regular,2026-05-21T11:28:12.716805
2026-05-21,czwartek,warszawa,Chronologia wody,Kinoteka w Warszawie,15:45,,,regular,2026-05-21T11:28:12.716805
2026-05-21,czwartek,warszawa,David,Cinema City Warszawa Bemowo,11:10,,,regular,2026-05-21T11:28:12.716805
2026-05-21,czwartek,warszawa,Diabeł ubiera się u Prady 2,Cinema City Warszawa Arkadia,10:20,,,regular,2026-05-21T11:28:12.716805
2026-05-21,czwartek,warszawa,Diabeł ubiera się u Prady 2,Cinema City Warszawa Arkadia,11:20,,,regular,2026-05-21T11:28:12.716805
2026-05-21,czwartek,warszawa,Diabeł ubiera się u Prady 2,Cinema City Warszawa Arkadia,12:10,,,regular,2026-05-21T11:28:12.716805
2026-05-21,czwartek,warszawa,Diabeł ubiera się u Prady 2,Cinema City Warszawa Arkadia,13:00,,,regular,2026-05-21T11:28:12.716805
2026-05-21,czwartek,warszawa,Diabeł ubiera się u Prady 2,Cinema City Warszawa Arkadia,14:00,,,regular,2026-05-21T11:28:12.716805
2026-05-21,czwartek,warszawa,Diabeł ubiera się u Prady 2,Cinema City Warszawa Arkadia,15:40,,,regular,2026-05-21T11:28:12.716805
2026-05-21,czwartek,warszawa,Diabeł ubiera się u Prady 2,Cinema City Warszawa Arkadia,16:40,,,regular,2026-05-21T11:28:12.716805
2026-05-21,czwartek,warszawa,Diabeł ubiera się u Prady 2,Cinema City Warszawa Arkadia,18:20,,,regular,2026-05-21T11:28:12.716805
2026-05-21,czwartek,warszawa,Diabeł ubiera się u Prady 2,Cinema City Warszawa Arkadia,20:30,,,regular,2026-05-21T11:28:12.716805
2026-05-21,czwartek,warszawa,Diabeł ubiera się u Prady 2,Cinema City Warszawa Arkadia,21:00,,,regular,2026-05-21T11:28:12.716805
2026-05-21,czwartek,warszawa,Diabeł ubiera się u Prady 2,Cinema City Warszawa Bemowo,11:00,,,regular,2026-05-21T11:28:12.716805
2026-05-21,czwartek,warszawa,Diabeł ubiera się u Prady 2,Cinema City Warszawa Bemowo,12:10,,,regular,2026-05-21T11:28:12.716805
2026-05-21,czwartek,warszawa,Diabeł ubiera się u Prady 2,Cinema City Warszawa Bemowo,12:40,,,regular,2026-05-21T11:28:12.716805
2026-05-21,czwartek,warszawa,Diabeł ubiera się u Prady 2,Cinema City Warszawa Bemowo,13:40,,,regular,2026-05-21T11:28:12.716805
2026-05-21,czwartek,warszawa,Diabeł ubiera się u Prady 2,Cinema City Warszawa Bemowo,14:50,,,regular,2026-05-21T11:28:12.716805
2026-05-21,czwartek,warszawa,Diabeł ubiera się u Prady 2,Cinema City Warszawa Bemowo,15:20,,,regular,2026-05-21T11:28:12.716805
2026-05-21,czwartek,warszawa,Diabeł ubiera się u Prady 2,Cinema City Warszawa Bemowo,16:20,,,regular,2026-05-21T11:28:12.716805
2026-05-21,czwartek,warszawa,Diabeł ubiera się u Prady 2,Cinema City Warszawa Bemowo,18:00,,,regular,2026-05-21T11:28:12.716805
2026-05-21,czwartek,warszawa,Diabeł ubiera się u Prady 2,Cinema City Warszawa Bemowo,20:40,,,regular,2026-05-21T11:28:12.716805
2026-05-21,czwartek,warszawa,Diabeł ubiera się u Prady 2,Cinema City Warszawa Galeria Mokotów,10:10,,,regular,2026-05-21T11:28:12.716805
2026-05-21,czwartek,warszawa,Diabeł ubiera się u Prady 2,Cinema City Warszawa Galeria Mokotów,10:50,,,regular,2026-05-21T11:28:12.716805
2026-05-21,czwartek,warszawa,Diabeł ubiera się u Prady 2,Cinema City Warszawa Galeria Mokotów,11:20,,,regular,2026-05-21T11:28:12.716805
2026-05-21,czwartek,warszawa,Diabeł ubiera się u Prady 2,Cinema City Warszawa Galeria Mokotów,12:50,,,regular,2026-05-21T11:28:12.716805
2026-05-21,czwartek,warszawa,Diabeł ubiera się u Prady 2,Cinema City Warszawa Galeria Mokotów,13:45,,,regular,2026-05-21T11:28:12.716805
2026-05-21,czwartek,warszawa,Diabeł ubiera się u Prady 2,Cinema City Warszawa Galeria Mokotów,14:00,,,regular,2026-05-21T11:28:12.716805
2026-05-21,czwartek,warszawa,Diabeł ubiera się u Prady 2,Cinema City Warszawa Galeria Mokotów,15:30,,,regular,2026-05-21T11:28:12.716805
2026-05-21,czwartek,warszawa,Diabeł ubiera się u Prady 2,Cinema City Warszawa Galeria Mokotów,16:40,,,regular,2026-05-21T11:28:12.716805
2026-05-21,czwartek,warszawa,Diabeł ubiera się u Prady 2,Cinema City Warszawa Galeria Mokotów,18:15,,,regular,2026-05-21T11:28:12.716805
2026-05-21,czwartek,warszawa,Diabeł ubiera się u Prady 2,Cinema City Warszawa Galeria Mokotów,21:00,,,regular,2026-05-21T11:28:12.716805
2026-05-21,czwartek,warszawa,Diabeł ubiera się u Prady 2,Cinema City Warszawa Galeria Północna,11:00,,,regular,2026-05-21T11:28:12.716805
2026-05-21,czwartek,warszawa,Diabeł ubiera się u Prady 2,Cinema City Warszawa Galeria Północna,12:30,,,regular,2026-05-21T11:28:12.716805
2026-05-21,czwartek,warszawa,Diabeł ubiera się u Prady 2,Cinema City Warszawa Galeria Północna,13:40,,,regular,2026-05-21T11:28:12.716805
2026-05-21,czwartek,warszawa,Diabeł ubiera się u Prady 2,Cinema City Warszawa Galeria Północna,15:10,,,regular,2026-05-21T11:28:12.716805
2026-05-21,czwartek,warszawa,Diabeł ubiera się u Prady 2,Cinema City Warszawa Galeria Północna,16:20,,,regular,2026-05-21T11:28:12.716805
2026-05-21,czwartek,warszawa,Diabeł ubiera się u Prady 2,Cinema City Warszawa Galeria Północna,17:50,,,regular,2026-05-21T11:28:12.716805
2026-05-21,czwartek,warszawa,Diabeł ubiera się u Prady 2,Cinema City Warszawa Galeria Północna,20:30,,,regular,2026-05-21T11:28:12.716805
2026-05-21,czwartek,warszawa,Diabeł ubiera się u Prady 2,Cinema City Warszawa Promenada,11:00,,,regular,2026-05-21T11:28:12.716805
2026-05-21,czwartek,warszawa,Diabeł ubiera się u Prady 2,Cinema City Warszawa Promenada,12:00,,,regular,2026-05-21T11:28:12.716805
2026-05-21,czwartek,warszawa,Diabeł ubiera się u Prady 2,Cinema City Warszawa Promenada,13:40,,,regular,2026-05-21T11:28:12.716805
2026-05-21,czwartek,warszawa,Diabeł ubiera się u Prady 2,Cinema City Warszawa Promenada,14:40,,,regular,2026-05-21T11:28:12.716805
2026-05-21,czwartek,warszawa,Diabeł ubiera się u Prady 2,Cinema City Warszawa Promenada,16:20,,,regular,2026-05-21T11:28:12.716805
2026-05-21,czwartek,warszawa,Diabeł ubiera się u Prady 2,Cinema City Warszawa Promenada,17:20,,,regular,2026-05-21T11:28:12.716805
2026-05-21,czwartek,warszawa,Diabeł ubiera się u Prady 2,Cinema City Warszawa Promenada,18:30,,,regular,2026-05-21T11:28:12.716805
2026-05-21,czwartek,warszawa,Diabeł ubiera się u Prady 2,Cinema City Warszawa Promenada,20:20,,,regular,2026-05-21T11:28:12.716805
2026-05-21,czwartek,warszawa,Diabeł ubiera się u Prady 2,Cinema City Warszawa Promenada,21:10,,,regular,2026-05-21T11:28:12.716805
2026-05-21,czwartek,warszawa,Diabeł ubiera się u Prady 2,Cinema City Warszawa Sadyba,12:00,,,regular,2026-05-21T11:28:12.716805
2026-05-21,czwartek,warszawa,Diabeł ubiera się u Prady 2,Cinema City Warszawa Sadyba,13:00,,,regular,2026-05-21T11:28:12.716805
2026-05-21,czwartek,warszawa,Diabeł ubiera się u Prady 2,Cinema City Warszawa Sadyba,15:40,,,regular,2026-05-21T11:28:12.716805
2026-05-21,czwartek,warszawa,Diabeł ubiera się u Prady 2,Cinema City Warszawa Sadyba,17:20,,,regular,2026-05-21T11:28:12.716805
2026-05-21,czwartek,warszawa,Diabeł ubiera się u Prady 2,Cinema City Warszawa Sadyba,18:20,,,regular,2026-05-21T11:28:12.716805
2026-05-21,czwartek,warszawa,Diabeł ubiera się u Prady 2,Cinema City Warszawa Sadyba,21:00,,,regular,2026-05-21T11:28:12.716805
2026-05-21,czwartek,warszawa,Diabeł ubiera się u Prady 2,Helios Warszawa Blue City,14:10,,,regular,2026-05-21T11:28:12.716805
2026-05-21,czwartek,warszawa,Diabeł ubiera się u Prady 2,Helios Warszawa Blue City,17:15,,,regular,2026-05-21T11:28:12.716805
2026-05-21,czwartek,warszawa,Diabeł ubiera się u Prady 2,Helios Warszawa Blue City,20:50,,,regular,2026-05-21T11:28:12.716805
2026-05-21,czwartek,warszawa,Diabeł ubiera się u Prady 2,Kino Elektronik w Warszawie,18:15,,,regular,2026-05-21T11:28:12.716805
2026-05-21,czwartek,warszawa,Diabeł ubiera się u Prady 2,Kino Elektronik w Warszawie,20:45,,,regular,2026-05-21T11:28:12.716805
2026-05-21,czwartek,warszawa,Diabeł ubiera się u Prady 2,KinoGram w Warszawie,18:00,,,regular,2026-05-21T11:28:12.716805
2026-05-21,czwartek,warszawa,Diabeł ubiera się u Prady 2,KinoGram w Warszawie,19:30,,,regular,2026-05-21T11:28:12.716805
2026-05-21,czwartek,warszawa,Diabeł ubiera się u Prady 2,KinoGram w Warszawie,20:45,,,regular,2026-05-21T11:28:12.716805
2026-05-21,czwartek,warszawa,Diabeł ubiera się u Prady 2,Kinokawiarnia Stacja Falenica w Warszawie,13:00,,,regular,2026-05-21T11:28:12.716805
2026-05-21,czwartek,warszawa,Diabeł ubiera się u Prady 2,Kinoteka w Warszawie,14:00,,,regular,2026-05-21T11:28:12.716805
2026-05-21,czwartek,warszawa,Diabeł ubiera się u Prady 2,Kinoteka w Warszawie,15:30,,,regular,2026-05-21T11:28:12.716805
2026-05-21,czwartek,warszawa,Diabeł ubiera się u Prady 2,Kinoteka w Warszawie,17:00,,,regular,2026-05-21T11:28:12.716805
2026-05-21,czwartek,warszawa,Diabeł ubiera się u Prady 2,Kinoteka w Warszawie,18:00,,,regular,2026-05-21T11:28:12.716805
2026-05-21,czwartek,warszawa,Diabeł ubiera się u Prady 2,Kinoteka w Warszawie,20:15,,,regular,2026-05-21T11:28:12.716805
2026-05-21,czwartek,warszawa,Diabeł ubiera się u Prady 2,Multikino Atrium Reduta w Warszawie,10:00,,,regular,2026-05-21T11:28:12.716805
2026-05-21,czwartek,warszawa,Diabeł ubiera się u Prady 2,Multikino Atrium Reduta w Warszawie,11:00,,,regular,2026-05-21T11:28:12.716805
2026-05-21,czwartek,warszawa,Diabeł ubiera się u Prady 2,Multikino Atrium Reduta w Warszawie,13:40,,,regular,2026-05-21T11:28:12.716805
2026-05-21,czwartek,warszawa,Diabeł ubiera się u Prady 2,Multikino Atrium Reduta w Warszawie,16:20,,,regular,2026-05-21T11:28:12.716805
2026-05-21,czwartek,warszawa,Diabeł ubiera się u Prady 2,Multikino Atrium Reduta w Warszawie,18:00,,,regular,2026-05-21T11:28:12.716805
2026-05-21,czwartek,warszawa,Diabeł ubiera się u Prady 2,Multikino Atrium Reduta w Warszawie,20:10,,,regular,2026-05-21T11:28:12.716805
2026-05-21,czwartek,warszawa,Diabeł ubiera się u Prady 2,Multikino Młociny,10:55,,,regular,2026-05-21T11:28:12.716805
2026-05-21,czwartek,warszawa,Diabeł ubiera się u Prady 2,Multikino Młociny,11:40,,,regular,2026-05-21T11:28:12.716805
2026-05-21,czwartek,warszawa,Diabeł ubiera się u Prady 2,Multikino Młociny,13:35,,,regular,2026-05-21T11:28:12.716805
2026-05-21,czwartek,warszawa,Diabeł ubiera się u Prady 2,Multikino Młociny,14:20,,,regular,2026-05-21T11:28:12.716805
2026-05-21,czwartek,warszawa,Diabeł ubiera się u Prady 2,Multikino Młociny,16:20,,,regular,2026-05-21T11:28:12.716805
2026-05-21,czwartek,warszawa,Diabeł ubiera się u Prady 2,Multikino Młociny,17:20,,,regular,2026-05-21T11:28:12.716805
2026-05-21,czwartek,warszawa,Diabeł ubiera się u Prady 2,Multikino Młociny,17:50,,,regular,2026-05-21T11:28:12.716805
2026-05-21,czwartek,warszawa,Diabeł ubiera się u Prady 2,Multikino Młociny,18:20,,,regular,2026-05-21T11:28:12.716805
2026-05-21,czwartek,warszawa,Diabeł ubiera się u Prady 2,Multikino Młociny,19:40,,,regular,2026-05-21T11:28:12.716805
2026-05-21,czwartek,warszawa,Diabeł ubiera się u Prady 2,Multikino Młociny,20:30,,,regular,2026-05-21T11:28:12.716805
2026-05-21,czwartek,warszawa,Diabeł ubiera się u Prady 2,Multikino Targówek,10:30,,,regular,2026-05-21T11:28:12.716805
2026-05-21,czwartek,warszawa,Diabeł ubiera się u Prady 2,Multikino Targówek,11:30,,,regular,2026-05-21T11:28:12.716805
2026-05-21,czwartek,warszawa,Diabeł ubiera się u Prady 2,Multikino Targówek,13:10,,,regular,2026-05-21T11:28:12.716805
2026-05-21,czwartek,warszawa,Diabeł ubiera się u Prady 2,Multikino Targówek,14:10,,,regular,2026-05-21T11:28:12.716805
2026-05-21,czwartek,warszawa,Diabeł ubiera się u Prady 2,Multikino Targówek,15:50,,,regular,2026-05-21T11:28:12.716805
2026-05-21,czwartek,warszawa,Diabeł ubiera się u Prady 2,Multikino Targówek,16:50,,,regular,2026-05-21T11:28:12.716805
2026-05-21,czwartek,warszawa,Diabeł ubiera się u Prady 2,Multikino Targówek,18:05,,,regular,2026-05-21T11:28:12.716805
2026-05-21,czwartek,warszawa,Diabeł ubiera się u Prady 2,Multikino Targówek,20:45,,,regular,2026-05-21T11:28:12.716805
2026-05-21,czwartek,warszawa,Diabeł ubiera się u Prady 2,Multikino Targówek,21:35,,,regular,2026-05-21T11:28:12.716805
2026-05-21,czwartek,warszawa,Diabeł ubiera się u Prady 2,Multikino Wola,11:00,,,regular,2026-05-21T11:28:12.716805
2026-05-21,czwartek,warszawa,Diabeł ubiera się u Prady 2,Multikino Wola,12:20,,,regular,2026-05-21T11:28:12.716805
2026-05-21,czwartek,warszawa,Diabeł ubiera się u Prady 2,Multikino Wola,13:40,,,regular,2026-05-21T11:28:12.716805
2026-05-21,czwartek,warszawa,Diabeł ubiera się u Prady 2,Multikino Wola,16:20,,,regular,2026-05-21T11:28:12.716805
2026-05-21,czwartek,warszawa,Diabeł ubiera się u Prady 2,Multikino Wola,18:00,,,regular,2026-05-21T11:28:12.716805
2026-05-21,czwartek,warszawa,Diabeł ubiera się u Prady 2,Multikino Wola,20:30,,,regular,2026-05-21T11:28:12.716805
2026-05-21,czwartek,warszawa,Diabeł ubiera się u Prady 2,Multikino Złote Tarasy,10:55,,,regular,2026-05-21T11:28:12.716805
2026-05-21,czwartek,warszawa,Diabeł ubiera się u Prady 2,Multikino Złote Tarasy,13:35,,,regular,2026-05-21T11:28:12.716805
2026-05-21,czwartek,warszawa,Diabeł ubiera się u Prady 2,Multikino Złote Tarasy,16:15,,,regular,2026-05-21T11:28:12.716805
2026-05-21,czwartek,warszawa,Diabeł ubiera się u Prady 2,Multikino Złote Tarasy,17:55,,,regular,2026-05-21T11:28:12.716805
2026-05-21,czwartek,warszawa,Diabeł ubiera się u Prady 2,Multikino Złote Tarasy,20:35,,,regular,2026-05-21T11:28:12.716805
2026-05-21,czwartek,warszawa,Dobrze się kłamie w miłym towarzystwie,Kino Kultura w Warszawie,12:00,,,regular,2026-05-21T11:28:12.716805
2026-05-21,czwartek,warszawa,Donnie Darko,Kino Muranów w Warszawie,22:30,,,regular,2026-05-21T11:28:12.716805
2026-05-21,czwartek,warszawa,Drama,Cinema City Warszawa Arkadia,16:20,,,regular,2026-05-21T11:28:12.716805
2026-05-21,czwartek,warszawa,Drama,Cinema City Warszawa Arkadia,18:45,,,regular,2026-05-21T11:28:12.716805
2026-05-21,czwartek,warszawa,Drama,Cinema City Warszawa Arkadia,21:10,,,regular,2026-05-21T11:28:12.716805
2026-05-21,czwartek,warszawa,Drama,Cinema City Warszawa Bemowo,20:00,,,regular,2026-05-21T11:28:12.716805
2026-05-21,czwartek,warszawa,Drama,Cinema City Warszawa Galeria Mokotów,21:50,,,regular,2026-05-21T11:28:12.716805
2026-05-21,czwartek,warszawa,Drama,Cinema City Warszawa Galeria Północna,11:30,,,regular,2026-05-21T11:28:12.716805
2026-05-21,czwartek,warszawa,Drama,Cinema City Warszawa Galeria Północna,16:20,,,regular,2026-05-21T11:28:12.716805
2026-05-21,czwartek,warszawa,Drama,Cinema City Warszawa Promenada,12:50,,,regular,2026-05-21T11:28:12.716805
2026-05-21,czwartek,warszawa,Drama,Cinema City Warszawa Promenada,20:10,,,regular,2026-05-21T11:28:12.716805
2026-05-21,czwartek,warszawa,Drama,Cinema City Warszawa Sadyba,15:30,,,regular,2026-05-21T11:28:12.716805
2026-05-21,czwartek,warszawa,Drama,Cinema City Warszawa Sadyba,18:00,,,regular,2026-05-21T11:28:12.716805
2026-05-21,czwartek,warszawa,Drama,Cinema City Warszawa Sadyba,20:30,,,regular,2026-05-21T11:28:12.716805
2026-05-21,czwartek,warszawa,Drama,Kino Luna w Warszawie,14:15,,,regular,2026-05-21T11:28:12.716805
2026-05-21,czwartek,warszawa,Drama,Kino Luna w Warszawie,19:00,,,regular,2026-05-21T11:28:12.716805
2026-05-21,czwartek,warszawa,Drama,KinoGram w Warszawie,17:45,,,regular,2026-05-21T11:28:12.716805
2026-05-21,czwartek,warszawa,Drama,Kinoteka w Warszawie,11:30,,,regular,2026-05-21T11:28:12.716805
2026-05-21,czwartek,warszawa,Drama,Kinoteka w Warszawie,15:30,,,regular,2026-05-21T11:28:12.716805
2026-05-21,czwartek,warszawa,Drama,Kinoteka w Warszawie,18:00,,,regular,2026-05-21T11:28:12.716805
2026-05-21,czwartek,warszawa,Drama,Kinoteka w Warszawie,20:15,,,regular,2026-05-21T11:28:12.716805
2026-05-21,czwartek,warszawa,Drama,Multikino Młociny,12:15,,,regular,2026-05-21T11:28:12.716805
2026-05-21,czwartek,warszawa,Drama,Multikino Targówek,15:00,,,regular,2026-05-21T11:28:12.716805
2026-05-21,czwartek,warszawa,Drama,Multikino Targówek,21:45,,,regular,2026-05-21T11:28:12.716805
2026-05-21,czwartek,warszawa,Drishyam 3,Cinema City Warszawa Galeria Mokotów,20:00,,,regular,2026-05-21T11:28:12.716805
2026-05-21,czwartek,warszawa,Drishyam 3,Cinema City Warszawa Galeria Mokotów,20:45,,,regular,2026-05-21T11:28:12.716805
2026-05-21,czwartek,warszawa,Drugie życie,Kino Muranów w Warszawie,18:00,,,regular,2026-05-21T11:28:12.716805
2026-05-21,czwartek,warszawa,Dyrygent,Kino Kultura w Warszawie,16:00,,,regular,2026-05-21T11:28:12.716805
2026-05-21,czwartek,warszawa,Dyrygent,Kinokawiarnia Stacja Falenica w Warszawie,15:30,,,regular,2026-05-21T11:28:12.716805
2026-05-21,czwartek,warszawa,Dziecko z pyłu,Kino Luna w Warszawie,17:15,,,regular,2026-05-21T11:28:12.716805
2026-05-21,czwartek,warszawa,Erupcja,Multikino Atrium Reduta w Warszawie,20:00,,,regular,2026-05-21T11:28:12.716805
2026-05-21,czwartek,warszawa,Erupcja,Multikino Młociny,20:00,,,regular,2026-05-21T11:28:12.716805
2026-05-21,czwartek,warszawa,Erupcja,Multikino Targówek,20:00,,,regular,2026-05-21T11:28:12.716805
2026-05-21,czwartek,warszawa,Erupcja,Multikino Wola,20:00,,,regular,2026-05-21T11:28:12.716805
2026-05-21,czwartek,warszawa,Erupcja,Multikino Złote Tarasy,20:00,,,regular,2026-05-21T11:28:12.716805
2026-05-21,czwartek,warszawa,Gwiezdne wojny: The Mandalorian i Grogu,Cinema City Warszawa Arkadia,20:00,,,regular,2026-05-21T11:28:12.716805
2026-05-21,czwartek,warszawa,Gwiezdne wojny: The Mandalorian i Grogu,Cinema City Warszawa Arkadia,22:20,,,regular,2026-05-21T11:28:12.716805
2026-05-21,czwartek,warszawa,Gwiezdne wojny: The Mandalorian i Grogu,Cinema City Warszawa Bemowo,20:00,,,regular,2026-05-21T11:28:12.716805
2026-05-21,czwartek,warszawa,Gwiezdne wojny: The Mandalorian i Grogu,Cinema City Warszawa Bemowo,22:00,,,regular,2026-05-21T11:28:12.716805
2026-05-21,czwartek,warszawa,Gwiezdne wojny: The Mandalorian i Grogu,Cinema City Warszawa Galeria Mokotów,19:00,,,regular,2026-05-21T11:28:12.716805
2026-05-21,czwartek,warszawa,Gwiezdne wojny: The Mandalorian i Grogu,Cinema City Warszawa Galeria Mokotów,20:00,,,regular,2026-05-21T11:28:12.716805
2026-05-21,czwartek,warszawa,Gwiezdne wojny: The Mandalorian i Grogu,Cinema City Warszawa Galeria Mokotów,22:00,,,regular,2026-05-21T11:28:12.716805
